date,industry_code,pe_ttm,pb,dividend_yield
2020-07-21,801050,44.42,2.48,0.61
2020-07-21,801080,58.9,4.56,0.45
2020-07-21,801040,13.08,0.92,2.37
2020-07-21,801030,28.62,2.28,1.26
2020-07-21,801010,22.27,4.23,1.45
2020-07-21,801170,23.0,1.47,1.38
2020-07-21,801110,21.61,3.4,2.78
2020-07-21,801180,10.05,1.34,2.7
2020-07-21,801880,29.41,1.81,1.49
2020-07-21,801790,18.74,1.91,1.69
2020-07-21,801780,6.28,0.71,4.22
2020-07-21,801770,48.41,3.15,0.35
2020-07-21,801760,57.9,3.4,0.48
2020-07-21,801890,32.75,2.49,0.61
2020-07-21,801730,41.01,3.06,0.64
2020-07-21,801710,17.26,2.48,1.95
2020-07-21,801750,83.73,5.16,0.31
2020-07-22,801150,58.71,5.16,0.53
2020-07-22,801120,46.51,8.76,1.02
2020-07-22,801110,21.71,3.42,2.76
2020-07-22,801040,13.06,0.92,2.37
2020-07-22,801050,45.04,2.51,0.62
2020-07-22,801030,28.92,2.31,1.25
2020-07-22,801010,22.33,4.23,1.45
2020-07-22,801160,22.57,1.46,1.74
2020-07-22,801080,59.63,4.62,0.45
2020-07-22,801170,23.03,1.47,1.39
2020-07-22,801180,10.08,1.34,2.71
2020-07-22,801890,32.66,2.49,0.81
2020-07-22,801880,29.3,1.8,1.49
2020-07-22,801790,18.78,1.91,1.69
2020-07-22,801780,6.25,0.71,4.2
2020-07-22,801760,56.6,3.42,0.48
2020-07-22,801750,85.04,5.24,0.29
2020-07-22,801770,48.63,3.17,0.35
2020-07-22,801730,40.97,3.06,0.63
2020-07-22,801710,17.29,2.48,1.96
2020-07-23,801160,22.4,1.45,1.83
2020-07-23,801150,60.07,5.28,0.52
2020-07-23,801120,46.52,8.76,1.02
2020-07-23,801170,22.76,1.45,1.38
2020-07-23,801080,59.13,4.58,0.45
2020-07-23,801050,45.26,2.53,0.62
2020-07-23,801040,12.95,0.91,2.42
2020-07-23,801030,28.8,2.3,1.26
2020-07-23,801010,22.13,4.19,1.46
2020-07-23,801110,22.1,3.48,2.72
2020-07-23,801880,29.22,1.8,1.44
2020-07-23,801790,18.69,1.9,1.6
2020-07-23,801780,6.15,0.7,4.57
2020-07-23,801770,47.57,3.1,0.36
2020-07-23,801760,56.01,3.38,0.48
2020-07-23,801180,9.91,1.32,2.96
2020-07-23,801730,41.8,3.12,0.57
2020-07-23,801890,32.56,2.48,0.82
2020-07-23,801710,17.26,2.48,1.96
2020-07-23,801750,83.71,5.16,0.3
2020-07-24,801150,56.58,4.97,0.55
2020-07-24,801120,44.31,8.35,1.06
2020-07-24,801110,20.97,3.3,2.86
2020-07-24,801040,12.49,0.88,2.5
2020-07-24,801050,43.62,2.43,0.65
2020-07-24,801030,27.52,2.19,1.32
2020-07-24,801010,21.64,4.1,1.49
2020-07-24,801160,21.65,1.4,1.88
2020-07-24,801080,55.55,4.31,0.48
2020-07-24,801170,22.01,1.41,1.41
2020-07-24,801180,9.61,1.28,3.06
2020-07-24,801770,45.37,2.95,0.38
2020-07-24,801710,16.4,2.35,2.06
2020-07-24,801730,39.76,2.97,0.59
2020-07-24,801750,79.4,4.89,0.32
2020-07-24,801760,49.15,2.85,0.58
2020-07-24,801780,5.99,0.68,4.69
2020-07-24,801790,18.65,1.9,1.52
2020-07-24,801880,28.05,1.73,1.5
2020-07-24,801890,31.45,2.39,0.85
2020-07-27,801150,57.5,5.05,0.54
2020-07-27,801170,22.05,1.41,1.39
2020-07-27,801160,21.72,1.41,1.88
2020-07-27,801010,21.7,4.11,1.49
2020-07-27,801110,20.98,3.3,2.86
2020-07-27,801080,55.76,4.26,0.49
2020-07-27,801050,44.92,2.51,0.57
2020-07-27,801040,12.46,0.88,2.66
