event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2024-09-27,801750,capital_market_policy,+,+,0.6551261790189491,0.3102523580378982,False,1,1
2024-09-27,801030,capital_market_policy,-,+,0.5440991907054809,0.0881983814109617,True,0,0
2024-10-21,801790,monetary_policy,-,-,0.4442737275927737,0.11145254481445255,True,1,0
2024-10-21,801750,monetary_policy,+,-,0.42450942600158836,0.15098114799682327,False,0,0
2024-10-21,801710,monetary_policy,+,-,0.3801200486658216,0.23975990266835678,False,0,0
2024-10-21,801780,monetary_policy,-,-,0.4220717203293499,0.15585655934130016,False,1,1
2024-10-21,801180,monetary_policy,+,-,0.3438157182500595,0.31236856349988096,False,0,0
2024-10-29,801880,geopolitical,+,+,0.6275137525814829,0.2550275051629658,False,1,1
2024-10-29,801730,geopolitical,+,+,0.6029161133540601,0.2058322267081203,False,1,1
2024-11-08,801780,industry_policy,+,-,0.3899648655872199,0.22007026882556024,False,0,0
2024-11-08,801710,industry_policy,-,-,0.4131254359317291,0.17374912813654175,False,1,1
2024-11-08,801180,industry_policy,-,-,0.4582923912536728,0.08341521749265435,True,1,0
2024-12-02,801080,geopolitical,-,+,0.5584825162865079,0.11696503257301583,True,0,0
2024-12-02,801770,geopolitical,-,+,0.5476965072624564,0.09539301452491289,True,0,0
2024-12-03,801050,geopolitical,-,+,0.5322023694932576,0.06440473898651522,True,0,0
2024-12-03,801080,geopolitical,-,+,0.510704733733979,0.02140946746795791,True,0,0
2024-12-03,801880,geopolitical,+,+,0.6137223281280925,0.22744465625618493,False,1,1
2024-12-03,801110,geopolitical,+,+,0.5791660204087337,0.15833204081746732,False,1,1
2024-12-03,801890,geopolitical,+,+,0.5606338753349558,0.12126775066991158,False,1,1
2024-12-03,801030,geopolitical,-,+,0.5815333438416131,0.1630666876832263,False,0,0
2024-12-09,801710,industry_policy,+,-,0.3937829956415896,0.21243400871682083,False,0,0
2024-12-09,801180,industry_policy,-,-,0.3997193253895341,0.20056134922093183,False,1,1
2024-12-09,801790,industry_policy,-,-,0.3289966826578577,0.3420066346842846,False,1,1
2024-12-09,801780,industry_policy,+,-,0.47536810788332295,0.04926378423335409,True,0,0
2024-12-12,801780,industry_policy,+,+,0.5103979927805378,0.020795985561075536,True,1,0
2024-12-12,801790,industry_policy,-,-,0.3751127231732952,0.24977455365340961,False,1,1
2024-12-12,801180,industry_policy,-,-,0.4710614526746639,0.057877094650672145,True,1,0
2024-12-12,801710,industry_policy,-,-,0.47469880048309954,0.05060239903380093,True,1,0
2024-12-12,801880,industry_policy,-,-,0.4975436887890291,0.0049126224219417924,True,1,0
2025-01-13,801750,geopolitical,+,+,0.5172559109795065,0.034511821959013034,True,1,0
2025-01-13,801770,geopolitical,+,+,0.5789822487820655,0.157964497564131,False,1,1
2025-01-13,801080,geopolitical,+,+,0.5307395766707284,0.061479153341456705,True,1,0
2025-01-15,801080,geopolitical,+,+,0.5358772545042155,0.07175450900843106,True,1,0
2025-01-15,801770,geopolitical,+,-,0.4882487018091761,0.023502596381647756,True,0,0
2025-01-15,801750,geopolitical,+,-,0.4372036567878551,0.12559268642428978,False,0,0
2025-01-27,801760,industry_policy,+,-,0.4759967587300987,0.04800648253980255,True,0,0
2025-01-27,801080,industry_policy,+,-,0.49274346936372093,0.014513061272558136,True,0,0
2025-01-27,801750,industry_policy,+,-,0.49792124564174595,0.004157508716508107,True,0,0
2025-01-27,801770,industry_policy,-,+,0.5203081917535306,0.040616383507061204,True,0,0
2025-03-05,801180,industry_policy,-,-,0.49240351261548243,0.015192974769035139,True,1,0
2025-03-05,801790,industry_policy,+,-,0.4131751577063402,0.17364968458731955,False,0,0
2025-03-05,801780,industry_policy,-,-,0.43265390336493076,0.13469219327013848,False,1,1
2025-04-02,801080,geopolitical,-,-,0.45965608822236564,0.08068782355526871,True,1,0
2025-04-02,801110,geopolitical,-,+,0.5824357426923605,0.16487148538472107,False,0,0
2025-04-02,801880,geopolitical,-,+,0.5554492928446477,0.11089858568929545,True,0,0
2025-04-02,801030,geopolitical,-,+,0.5960461231230361,0.19209224624607213,False,0,0
2025-04-02,801050,geopolitical,-,+,0.58746949193431,0.17493898386861995,False,0,0
2025-04-02,801890,geopolitical,-,+,0.5719873354414156,0.1439746708828311,True,0,0
2025-04-04,801080,geopolitical,-,+,0.5435789216186999,0.08715784323739983,True,0,0
2025-04-04,801050,geopolitical,+,+,0.591265994759929,0.18253198951985805,False,1,1
2025-04-04,801030,geopolitical,-,+,0.606254213069687,0.21250842613937393,False,0,0
